param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
m,80,2000,80,0.6,normal,0.7,781020512,0.03235436181104553,0.00020321108375401622,0.0009570121765136719,-6.06896425823944e-05,0.0003297797503963949,0.008502006530761719,0.4331350372765547,0.17225478830903893,0.0547330379486084,ok
m,80,2000,80,0.6,normal,0.7,727841268,-0.007686698176029296,0.00275255315042908,0.0005726814270019531,-0.017257955301898862,0.0038484699140837425,0.005203723907470703,0.4151610576477291,0.1371835487096027,0.05178689956665039,ok
m,80,2000,80,0.6,normal,0.7,259495031,0.002627311346562593,6.693837173206734e-05,0.0009028911590576172,0.016843063104125262,0.0005016407995546464,0.013837814331054688,-0.4574290724063458,0.2041908316149802,0.08776092529296875,ok
m,80,2000,80,0.6,normal,0.7,2028053869,-0.027744026347128532,0.00020716064877460724,0.0008437633514404297,-0.031963923759194254,0.0001034935710869371,0.012259721755981445,-0.4382442402641768,0.15690086437768389,0.09280705451965332,ok
m,80,2000,80,0.6,normal,0.7,2678185529,-0.001338021441200655,7.5752028397989636e-06,0.0008907318115234375,0.025847747700290098,0.0008962885011416017,0.00848388671875,0.43377012941137705,0.19172178198545725,0.1551063060760498,ok
m,80,2000,80,0.6,normal,0.7,947380072,0.008192349885901727,0.009600358437426428,0.0010209083557128906,0.014358720354853501,0.008430003106934621,0.014318227767944336,0.387375064876446,0.07907416895810382,0.12349891662597656,ok
m,80,2000,80,0.6,normal,0.7,1369685350,0.007058375572062891,0.0012166843870046096,0.0008971691131591797,0.026132171730024363,0.0002498677957234454,0.013717889785766602,0.4281184130109333,0.14913424645504114,0.1188364028930664,ok
m,80,2000,80,0.6,normal,0.7,4204554059,0.019235628875053347,0.0011619706708493002,0.0010409355163574219,-0.0014203387839572539,0.00299686815235384,0.014118671417236328,0.391678297550554,0.11448409098590266,0.1444692611694336,ok
m,80,2000,80,0.6,normal,0.7,470475814,0.005820079133857563,0.0025041017188836114,0.0007274150848388672,0.007644589275350594,0.0023248299307778685,0.012521505355834961,0.40033516935679186,0.11866239857413367,0.13642501831054688,ok
m,80,2000,80,0.6,normal,0.7,1051880743,0.031494665851400816,0.004672015974845529,0.0008516311645507812,0.03388782848338969,0.005004898809398354,0.013866424560546875,-0.4082262826449319,0.1379147868588267,0.15163540840148926,ok
m,80,2000,80,0.6,normal,0.7,1472501943,0.007687561930212006,8.52313410389776e-07,0.0006625652313232422,0.009766508076725128,9.012930817331718e-06,0.00895547866821289,0.4344813816075031,0.18294185595000928,0.10365843772888184,ok
m,80,2000,80,0.6,normal,0.7,4125618433,0.021016740172629507,0.00018935738865293448,0.0004813671112060547,0.0005950809430097923,0.0011684349845526867,0.014300346374511719,0.4185830834269028,0.14730675717418157,0.11588311195373535,ok
m,80,2000,80,0.6,normal,0.7,2690882795,0.018377988361843834,0.0005944563114879099,0.0007789134979248047,-0.03555023752657726,0.006132409215694764,0.014672040939331055,0.42960454414047466,0.14964911670806683,0.14249920845031738,ok
m,80,2000,80,0.6,normal,0.7,2320123009,-0.05673457427634557,0.0033303896220366076,0.0009257793426513672,-0.08054086334207228,0.0011494296102660445,0.014730453491210938,-0.47886334991098434,0.1328013880462563,0.12254762649536133,ok
m,80,2000,80,0.6,normal,0.7,2954173373,-0.03343374336128511,0.004450473345081508,0.0009000301361083984,0.039981066001047616,0.019635485735980868,0.007066011428833008,-0.4710527526279791,0.137572107370175,0.1318502426147461,ok
m,80,2000,80,0.6,normal,0.7,3452587823,-0.012303369180352653,0.00015653977371027353,0.0004582405090332031,0.013215083185309298,0.0014462837861017074,0.004118442535400391,-0.40491245630007827,0.14447411067720928,0.1354837417602539,ok
m,80,2000,80,0.6,normal,0.7,2841777980,0.08015026096215962,0.004338747473068951,0.0006499290466308594,0.06593264576685294,0.0026678830483281746,0.007865428924560547,0.37716992471858635,0.1316883052055193,0.11157941818237305,ok
m,80,2000,80,0.6,normal,0.7,1346599503,0.02539590183190749,0.001584783596568006,0.00079345703125,-0.04036307712297894,0.0006733837323391209,0.013791561126708984,-0.4478653298952184,0.18788054194823592,0.14042401313781738,ok
m,80,2000,80,0.6,normal,0.7,4243162185,-0.015866304100036983,0.0009861517169010433,0.0006716251373291016,-0.004559408246390651,0.0004038555187274829,0.011757135391235352,0.39569540925607594,0.14452060729579405,0.07925152778625488,ok
m,80,2000,80,0.6,normal,0.7,2387800701,-0.03446637046249003,0.000603060021668122,0.0006680488586425781,-0.025131830401315874,0.0011486554955855576,0.008263349533081055,-0.4971984753969547,0.19199717683753953,0.10742759704589844,ok
m,80,2000,80,0.6,normal,0.7,3926379781,0.012001665400283478,0.005868467850342127,0.0008041858673095703,-0.017461569133826394,0.002222433329124453,0.006577730178833008,-0.43462473846575084,0.136915154271938,0.11635828018188477,ok
m,80,2000,80,0.6,normal,0.7,2390268618,-0.05689867728792978,0.0007615870460719408,0.0004265308380126953,-0.025153702274884383,1.7206803416336793e-05,0.004172563552856445,-0.37712424726875654,0.1209804473881882,0.11097359657287598,ok
m,80,2000,80,0.6,normal,0.7,1989427189,0.030676460025747938,0.0012245425362427751,0.0006003379821777344,-0.00694108720522689,6.885811788987222e-06,0.00863790512084961,-0.42602382147629536,0.17783663976472996,0.15591120719909668,ok
m,80,2000,80,0.6,normal,0.7,1803210951,-0.009929642345487193,0.0002284714348293943,0.00070953369140625,-0.004329858935011744,0.00042911350311073787,0.007334709167480469,-0.3895108170775303,0.13283539456303287,0.10679078102111816,ok
m,80,2000,80,0.6,normal,0.7,312743187,0.03968055454904342,5.619473440096574e-06,0.0008852481842041016,0.000915233862272542,0.0016921592695476643,0.01380610466003418,0.36959520180610295,0.10728514032679179,0.13989901542663574,ok
m,80,2000,80,0.6,normal,0.7,1139351029,0.03525264822364196,0.0004843204652649815,0.0008087158203125,-0.046916604192420164,0.010852750342999956,0.007762432098388672,0.4670853972925047,0.16795691337930044,0.06984996795654297,ok
m,80,2000,80,0.6,normal,0.7,3194031095,-0.04470959637084165,0.003074911370275388,0.0007023811340332031,0.06703928921091325,0.0031693524570198615,0.0062716007232666016,0.47691028224070886,0.217312599779159,0.11255526542663574,ok
m,80,2000,80,0.6,normal,0.7,1863184316,0.027769579107479243,0.00032324213052434725,0.0004878044128417969,0.017559567645453418,6.035618451523766e-05,0.004968166351318359,0.3917905848042539,0.1459239552615513,0.13626432418823242,ok
m,80,2000,80,0.6,normal,0.7,1100160589,0.0176744088643684,0.0001581690616204184,0.000514984130859375,0.06636866623273824,0.0037541091644332216,0.004060029983520508,-0.5004063023510261,0.25553447904384985,0.10472226142883301,ok
m,80,2000,80,0.6,normal,0.7,3387436816,0.04135046213182986,0.0015306893422676656,0.0006318092346191406,0.04158015312236999,0.0015487149723902368,0.00953054428100586,0.4576581232062006,0.20741802079773172,0.17653393745422363,ok
m,80,2000,80,0.6,normal,0.7,1705053442,0.06584943037000249,0.0026900093147466165,0.0007817745208740234,-0.020644225452323008,0.0011991230465489703,0.015110969543457031,0.4153975287898651,0.16113271620387914,0.16087126731872559,ok
m,80,2000,80,0.6,normal,0.7,845025431,-0.031161175322593923,5.475037989778928e-05,0.0008060932159423828,-0.014356252012817016,0.000585846844737979,0.014741659164428711,-0.4382486737211193,0.15975061599858478,0.16720890998840332,ok
m,80,2000,80,0.6,normal,0.7,2142071295,-0.046218018250396425,1.4844667256619088e-06,0.0008192062377929688,-0.028936311067959533,0.00034225348238869165,0.015134096145629883,-0.43989522645089035,0.15402392638836546,0.16156840324401855,ok
