param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
n,40,40,20,0.6,normal,0.7,781020512,0.13918271442327912,0.018008107152916966,0.00033545494079589844,0.014975848449203388,9.974861517856287e-05,0.0005238056182861328,0.042007679671209,0.001370425172024948,0.004108905792236328,ok
n,40,40,20,0.6,normal,0.7,2678185529,-0.2893825559824926,0.0740100747369189,0.0002875328063964844,-0.3,0.07989971213031587,0.00044608116149902344,0.23529258241000806,0.06382050779487487,0.0041811466217041016,ok
n,40,40,20,0.6,normal,0.7,727841268,0.10528626375244295,0.0005881510595407081,0.00019693374633789062,0.1351886791639126,0.002932681852147716,0.0004425048828125,-0.399954288673081,0.23135015504351883,0.004315853118896484,ok
n,40,40,20,0.6,normal,0.7,947380072,-0.18831990897164452,0.013702484271960278,0.000240325927734375,-0.2266270324546879,0.024138200693025334,0.0003077983856201172,-0.5967283980054933,0.27611462219021377,0.002477407455444336,ok
n,40,40,20,0.6,normal,0.7,4204554059,0.1122403902068243,0.026136626233487316,0.0002295970916748047,0.12373577183123788,0.029985646718568227,0.0005445480346679688,-0.6031085945027612,0.30656234511336544,0.005904674530029297,ok
n,40,40,20,0.6,normal,0.7,1369685350,-0.21028802383074147,0.07096885596755058,0.00016260147094726562,0.021860080069130382,0.0011731790107039816,0.00028204917907714844,0.1340597955402631,0.006075892984318269,0.002305269241333008,ok
n,40,40,20,0.6,normal,0.7,259495031,-0.1262984966129472,0.02705247139163901,0.00022077560424804688,-0.1441130550920675,0.03322997717867251,0.0004725456237792969,0.5319851712958108,0.24384566216942272,0.005252838134765625,ok
n,40,40,20,0.6,normal,0.7,470475814,-0.1508616912673592,0.014640140877944623,0.00013637542724609375,0.3734370467138831,0.16265273560642568,0.0002834796905517578,-0.06562920718788298,0.0012790612481202576,0.0022220611572265625,ok
n,40,40,20,0.6,normal,0.7,2028053869,0.10579540305999185,0.0015777905873483541,0.0002713203430175781,-0.005841956588859221,0.0051719034971290725,0.0003521442413330078,0.2707759282072185,0.041902883154666684,0.005068302154541016,ok
n,40,40,20,0.6,normal,0.7,2690882795,-0.09642815451352019,0.003679886391860348,0.00013375282287597656,-0.1,0.004125995533596053,0.00028824806213378906,0.8152926885742258,0.7243010400873371,0.0021882057189941406,ok
n,40,40,20,0.6,normal,0.7,1051880743,-0.030629382152277774,0.017250934888793767,0.00019025802612304688,-0.3,0.16057125476630152,0.0004677772521972656,-0.21306897305462202,0.09845939786366155,0.0041027069091796875,ok
n,40,40,20,0.6,normal,0.7,4125618433,0.03884500729692175,0.000674306111368589,0.00023317337036132812,0.26847382226452954,0.06532942755281305,0.0003094673156738281,0.5335912894639444,0.2711427437811853,0.002485513687133789,ok
n,40,40,20,0.6,normal,0.7,2320123009,0.06633112540267323,0.017926301546918745,0.00026679039001464844,0.3562984897670487,0.17965433545933554,0.00046372413635253906,-0.5600465285195027,0.24254493731275087,0.004567623138427734,ok
n,40,40,20,0.6,normal,0.7,2954173373,0.5031791459313071,0.15260476028105985,0.0001895427703857422,0.1,0.00015706489393019286,0.0004622936248779297,0.6319031838232406,0.26974585177912497,0.004116058349609375,ok
n,40,40,20,0.6,normal,0.7,3452587823,-0.30521248814795016,0.02435000340536045,0.0002815723419189453,0.27597793194620107,0.18074873344649967,0.0005645751953125,-0.4163550890221465,0.07138914793453159,0.004019975662231445,ok
n,40,40,20,0.6,normal,0.7,1472501943,-0.335260052221684,0.08292741494165766,0.0001308917999267578,0.1,0.021694004499266888,0.0006566047668457031,-0.4486031565542845,0.16105317492040178,0.005652904510498047,ok
n,40,40,20,0.6,normal,0.7,2841777980,0.1575803571863908,0.01537323099298701,0.00021958351135253906,-0.25893853222252794,0.08557383323188396,0.00046753883361816406,-0.20464022127349651,0.05675436399864003,0.004166603088378906,ok
n,40,40,20,0.6,normal,0.7,4243162185,0.1564001139391544,0.0002203733192788522,0.0001704692840576172,0.016014764257040993,0.024096454082881198,0.0003457069396972656,0.48732854808107307,0.09990875236535153,0.002678394317626953,ok
n,40,40,20,0.6,normal,0.7,2387800701,0.12834362318379475,0.11104836349040859,0.0001938343048095703,-0.5,0.08708662140287683,0.00045680999755859375,-0.45233194369133367,0.06122475634010739,0.003935337066650391,ok
n,40,40,20,0.6,normal,0.7,1346599503,0.22612441416785212,0.04982213413113126,0.00018858909606933594,-0.32001408710635515,0.10428364154020914,0.00045561790466308594,-0.49305851166508274,0.2459904096361414,0.004154682159423828,ok
n,40,40,20,0.6,normal,0.7,1989427189,-0.03730456061509113,0.0024569390966981044,0.0001990795135498047,0.30871563901356647,0.0878841909136349,0.0005729198455810547,0.5934999129275116,0.33783639548632655,0.00502777099609375,ok
