param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
m,80,2000,80,0.6,binomial,0.7,4204554059,0.05880490960744314,0.007064777914261916,0.0016603469848632812,0.02088883277038193,0.01487626866542025,0.011667490005493164,0.5288322646798389,0.1489767946660451,0.14075827598571777,ok
m,80,2000,80,0.6,binomial,0.7,2678185529,0.10943492865571736,0.003966337367125653,0.0011582374572753906,0.001361401717467503,0.02925892059886271,0.026898860931396484,0.47581853635592863,0.09205443822810358,0.14592218399047852,ok
m,80,2000,80,0.6,binomial,0.7,727841268,0.04982562435728907,0.0028753887544030717,0.0025887489318847656,0.030313247198572334,0.005348732417610471,0.03042459487915039,0.44745485985892164,0.11834052983318366,0.21567392349243164,ok
m,80,2000,80,0.6,binomial,0.7,781020512,0.041907759152851165,0.0008714783574183143,0.0024187564849853516,0.031291655025557315,0.0016109720583425409,0.02085590362548828,0.4686351780455613,0.1577730883401842,0.26036500930786133,ok
m,80,2000,80,0.6,binomial,0.7,1369685350,0.04249354137953,0.0008372359639389285,0.0021805763244628906,-0.005310814029252889,0.005888933280444534,0.01909804344177246,0.4349263484952525,0.1321306339324186,0.162550687789917,ok
m,80,2000,80,0.6,binomial,0.7,947380072,0.019674606530215803,0.00030145399310418697,0.0012524127960205078,0.05625389466880581,0.0003692876172396804,0.01776742935180664,0.4374166004543912,0.16030379480227133,0.30141496658325195,ok
m,80,2000,80,0.6,binomial,0.7,259495031,0.028729455311390803,0.0018232145171884716,0.0019223690032958984,-0.03074101054669852,0.0104386234810014,0.01316690444946289,0.46871530829427094,0.1578367512893956,0.24724149703979492,ok
m,80,2000,80,0.6,binomial,0.7,1051880743,0.013585461791557197,0.0005499763814943898,0.0013115406036376953,-0.028883802804636247,0.004345557125431503,0.01672959327697754,0.42327666237284645,0.14918104817954664,0.16876626014709473,ok
m,80,2000,80,0.6,binomial,0.7,2028053869,0.035159176692137986,0.0013154689945472236,0.0026044845581054688,-0.009919982095722051,0.006617587160494836,0.02890920639038086,0.4783200565517345,0.16556068066573326,0.20537424087524414,ok
m,80,2000,80,0.6,binomial,0.7,470475814,0.06796598562117266,0.010909344487854489,0.002287626266479492,0.0010524459062232231,0.029364711313247877,0.029140949249267578,0.4206341995699264,0.06161337018638368,0.26175475120544434,ok
m,80,2000,80,0.6,binomial,0.7,4125618433,0.07223003438533221,2.2024648261080864e-05,0.0010504722595214844,0.01624725908647516,0.0036815548701404745,0.009912490844726562,0.3976458549989726,0.10286310037672025,0.23413586616516113,ok
m,80,2000,80,0.6,binomial,0.7,2320123009,0.022667342584273532,0.0002064881186657742,0.0016031265258789062,-0.04388598050404041,0.006548534767953483,0.009409666061401367,0.4339632760350081,0.15755043920507467,0.24608612060546875,ok
m,80,2000,80,0.6,binomial,0.7,1472501943,0.0481963250160942,0.00012452970819953595,0.0011050701141357422,-0.021385671953378853,0.0034132129257787897,0.01636028289794922,0.49436351256550476,0.20914750521929043,0.20445919036865234,ok
m,80,2000,80,0.6,binomial,0.7,2690882795,0.009057057708831934,0.004605796563988264,0.0018994808197021484,0.03897469399972819,0.001440079766497102,0.029117822647094727,0.45492531300001293,0.1428856904791637,0.2757575511932373,ok
m,80,2000,80,0.6,binomial,0.7,2954173373,0.0196518434167539,0.007021842090562249,0.0012090206146240234,-0.03133198533644319,0.018165718808739156,0.00915670394897461,0.4792525393372465,0.14122884444612066,0.22165966033935547,ok
m,80,2000,80,0.6,binomial,0.7,3452587823,0.0440798890022696,0.009756945879110062,0.0008018016815185547,0.07856293704930349,0.004133744900460797,0.02512049674987793,0.4308982785188223,0.08296769583327004,0.19939160346984863,ok
m,80,2000,80,0.6,binomial,0.7,2841777980,0.08568252903676056,0.003268936465509843,0.0010001659393310547,-0.006974517900012234,0.022449526565247194,0.018395185470581055,0.4532091647275005,0.09631837747901899,0.22109317779541016,ok
m,80,2000,80,0.6,binomial,0.7,1346599503,0.013850420152926065,0.01664273450288267,0.0014793872833251953,0.043319450531795235,0.009907752193455556,0.010084867477416992,0.45218501968902247,0.09568373538531852,0.22979140281677246,ok
m,80,2000,80,0.6,binomial,0.7,4243162185,0.02297691697945625,0.0023475628188564593,0.001600503921508789,0.03610207974600094,0.00124796101459872,0.016996383666992188,0.3827865322847344,0.09694377978850795,0.17162132263183594,ok
m,80,2000,80,0.6,binomial,0.7,3926379781,0.0026917960548282108,0.004724744288780428,0.001453399658203125,-0.01166101576363291,0.006903879499770921,0.013159751892089844,0.4492306019586014,0.14273437427261373,0.22339987754821777,ok
m,80,2000,80,0.6,binomial,0.7,2387800701,0.10297520390286931,0.0009951900204684275,0.00086212158203125,-0.028609070010573234,0.010007529704706867,0.007861614227294922,0.4743024638264069,0.16230737317578273,0.24155330657958984,ok
m,80,2000,80,0.6,binomial,0.7,312743187,0.004727440110005983,0.004449040919176509,0.0014882087707519531,0.030680111482988673,0.0016604369879367597,0.00966787338256836,0.39417749961357934,0.10416687064457142,0.237318754196167,ok
