param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
n,40,40,20,0.6,binomial,0.7,781020512,0.022607020951465454,0.000511077396300008,0.0006115436553955078,-0.22162957057655408,0.049119666553947665,0.0010881423950195312,0.7639751959787089,0.583658100070707,0.008618354797363281,ok
n,40,40,20,0.6,binomial,0.7,2678185529,0.2376060979910588,0.008977364498968871,0.0004165172576904297,0.24196967521700294,0.009823294070784368,0.0017147064208984375,0.4578216253956146,0.09920262526072746,0.009704828262329102,ok
n,40,40,20,0.6,binomial,0.7,727841268,0.1772502051158627,0.03141763521361552,0.000400543212890625,-0.042498042452365145,0.0018060836122830019,0.0009291172027587891,0.4493890273445153,0.20195049789764982,0.012380599975585938,ok
n,40,40,20,0.6,binomial,0.7,4204554059,-0.07978364111396896,0.03232215761219634,0.0006098747253417969,0.2,0.01000000000000003,0.001165628433227539,-0.5516155173743802,0.424602782483081,0.010071754455566406,ok
n,40,40,20,0.6,binomial,0.7,947380072,0.05261275731381947,0.002245550769398957,0.00043320655822753906,0.06138877486180734,0.0014908267066721904,0.0009794235229492188,0.5757491168954366,0.22633722222678795,0.010075807571411133,ok
n,40,40,20,0.6,binomial,0.7,259495031,0.04558600239311235,0.023843682656939827,0.0004410743713378906,0.1,0.009999999999999946,0.001112222671508789,0.7311780156627488,0.28215008432341565,0.010639429092407227,ok
n,40,40,20,0.6,binomial,0.7,1369685350,0.03726761263549291,0.0039353524244505516,0.0002818107604980469,0.1,1.9259299443872359e-32,0.0005178451538085938,0.4734146221001274,0.13943847999818107,0.004293918609619141,ok
n,40,40,20,0.6,binomial,0.7,2690882795,-0.17230696273640916,0.05059734753482442,0.0002818107604980469,-0.2930101951597034,0.11946823600788387,0.0005199909210205078,0.1716746061693079,0.014171242330163493,0.0034296512603759766,ok
n,40,40,20,0.6,binomial,0.7,2028053869,0.261427926100048,0.06834456054497227,0.00040268898010253906,0.26546398845395036,0.0704711291658792,0.0009253025054931641,-0.19188007999447118,0.036817965098684576,0.008976936340332031,ok
n,40,40,20,0.6,binomial,0.7,1051880743,0.39305474500189946,0.115887931986591,0.0003905296325683594,-0.21585360290903255,0.07208429287646455,0.0006992816925048828,0.31373384907948093,0.0681743954681428,0.005181550979614258,ok
n,40,40,20,0.6,binomial,0.7,470475814,-0.3062563881881791,0.2963186930374008,0.0004088878631591797,-0.11696428714762312,0.1260672664656859,0.0009253025054931641,0.6180984464397389,0.14440243835211422,0.008718729019165039,ok
n,40,40,20,0.6,binomial,0.7,4125618433,-0.11108919703289602,0.004028459866616206,0.00031638145446777344,0.1088072801687324,0.024469196025170083,0.0006518363952636719,-0.921981074219989,0.7645089535617048,0.004196882247924805,ok
n,40,40,20,0.6,binomial,0.7,2320123009,0.17390170922395667,0.014706444497300755,0.0003750324249267578,0.1132018787518475,0.003668761218404513,0.0008921623229980469,-0.20397238598141848,0.06584559481717396,0.0074083805084228516,ok
n,40,40,20,0.6,binomial,0.7,2954173373,-0.1321391544620861,0.04975051976316065,0.0003008842468261719,0.061678113681165624,0.0008544500296994689,0.001092672348022461,0.36345678504090523,0.07428224557656918,0.00757908821105957,ok
n,40,40,20,0.6,binomial,0.7,1472501943,-0.0950479306502095,0.021809237554981025,0.0005905628204345703,0.0,0.0027700831024930453,0.0010254383087158203,0.3857209445319333,0.1109485254655281,0.0076141357421875,ok
n,40,40,20,0.6,binomial,0.7,2841777980,-0.15695572927129178,0.16561296558672872,0.0002429485321044922,0.18092209288028843,0.004771757252039467,0.00044274330139160156,0.5719631799362961,0.10366028923469191,0.006520986557006836,ok
n,40,40,20,0.6,binomial,0.7,3452587823,-0.06883384499847876,0.00026251342519095024,0.0004475116729736328,0.22884186250440325,0.07922729824270415,0.0009455680847167969,0.6480190372786808,0.4909112860179431,0.00822901725769043,ok
n,40,40,20,0.6,binomial,0.7,1346599503,0.045530701800142154,0.0029669044463850225,0.0005278587341308594,-0.5,0.3599999999999998,0.001110076904296875,-0.1075820479893713,0.04309030664746159,0.007902145385742188,ok
n,40,40,20,0.6,binomial,0.7,1989427189,0.11888439317621997,6.0423914063745796e-05,0.00034332275390625,0.15086028907842336,0.0015799971490770752,0.0008709430694580078,-0.13687106114351283,0.061495157756121896,0.00802159309387207,ok
n,40,40,20,0.6,binomial,0.7,2387800701,-0.058617274138019364,0.0405919407035404,0.0003437995910644531,0.3757876793757079,0.054256634842826695,0.0008695125579833984,0.8553428729128549,0.5076359155330215,0.00735926628112793,ok
