param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
n,40,40,20,0.6,standard_t,0.7,781020512,0.057115425749387085,0.035687581353668334,0.0005278587341308594,0.14792220903451034,0.009624549214698755,0.0009884834289550781,-0.0025370726115707233,0.061784096177259204,0.008220911026000977,ok
n,40,40,20,0.6,standard_t,0.7,2678185529,0.410122447889267,0.29414423788154,0.0005238056182861328,-0.4,0.07170173064659352,0.0010747909545898438,-0.5781049173675837,0.19880603671894265,0.007589578628540039,ok
n,40,40,20,0.6,standard_t,0.7,4204554059,-0.11780914485470678,0.030215626452067972,0.0003840923309326172,0.27930330175665746,0.0498566469026612,0.0009114742279052734,0.0967151805056157,0.0016563189945176036,0.008366107940673828,ok
n,40,40,20,0.6,standard_t,0.7,727841268,0.08471613925163468,0.28342981553584523,0.00044345855712890625,0.024925421049529727,0.3506676623754955,0.0012249946594238281,-0.6275739752733006,1.5492068528578522,0.011755943298339844,ok
n,40,40,20,0.6,standard_t,0.7,947380072,-0.1959033047945003,0.003605969858723133,0.001020669937133789,-0.13434191376586352,0.014789264323746274,0.0009877681732177734,-0.06919419021953152,0.034878865360334625,0.00853419303894043,ok
n,40,40,20,0.6,standard_t,0.7,259495031,-0.05023403911196527,0.24299680258475667,0.0002951622009277344,-0.22299977758228934,0.4431735281863882,0.0006506443023681641,0.9734298565269313,0.28166036111402465,0.008085012435913086,ok
n,40,40,20,0.6,standard_t,0.7,1369685350,0.11528194301992152,0.24224871413722804,0.00034236907958984375,-0.14571546033407756,0.05344894485807129,0.000873565673828125,-0.7317446886898201,0.12591068035749742,0.008468389511108398,ok
n,40,40,20,0.6,standard_t,0.7,2028053869,-0.3452429861850288,0.16693509346995022,0.0003802776336669922,-0.18877004706286332,0.06355641341875626,0.0009098052978515625,-0.38857709870132673,0.20422357457764442,0.007268190383911133,ok
n,40,40,20,0.6,standard_t,0.7,470475814,-0.1044784351670633,0.021022663660857907,0.0005300045013427734,0.3,0.06733323939177267,0.0005781650543212891,-0.08572438686984457,0.015936006168643043,0.0073986053466796875,ok
n,40,40,20,0.6,standard_t,0.7,2690882795,-0.19982005106204312,0.2779078051778225,0.00032901763916015625,-0.1,0.18262765158023403,0.0005419254302978516,0.482116384023905,0.0239527679540573,0.007489919662475586,ok
n,40,40,20,0.6,standard_t,0.7,1051880743,0.05368975639728928,0.13981589565011518,0.0003204345703125,0.3,0.38468510597993966,0.0008268356323242188,-0.4312298424217996,0.012320991311319598,0.008666276931762695,ok
n,40,40,20,0.6,standard_t,0.7,4125618433,0.4020809415795572,0.0003097145416484648,0.00032520294189453125,0.13698385059917667,0.06125544931942832,0.0008261203765869141,0.7531217760541622,0.1358951126608746,0.008600950241088867,ok
