param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",781020512,"[ 0.83461774 -0.74224901 -1.          0.          0.80017922 -1.
  0.          1.        ]",4.974011409767442,0.0016584396362304688,[ 0. -1.  1.  1.  1.  1.  0.  0.],7.024273794821682,0.001560211181640625,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2678185529,"[ 1.         -1.         -0.0505422   1.         -1.          0.05081917
  0.29594105  0.15598751]",4.9890099256960525,0.0016467571258544922,"[ 1.          0.          0.          0.          1.         -0.79695177
  0.          0.        ]",2.3013941740185198,0.001546621322631836,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4204554059,"[0.46373071 0.58216083 0.         0.         1.         0.
 0.         1.        ]",4.546471715909611,0.001813650131225586,"[ 0.13767363 -1.          1.         -1.         -1.         -1.
  0.         -1.        ]",4.460365858046386,0.0015175342559814453,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",727841268,"[ 0.         -1.          0.          0.          0.35233853  1.
  0.         -0.2373574 ]",2.081930562232599,0.0045888423919677734,"[ 0.          1.          1.          0.          0.         -0.16772705
  0.         -1.        ]",3.501687039048735,0.002960205078125,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",259495031,"[0.         1.         1.         1.         0.         0.
 0.         0.08304997]",3.1518203515853656,0.0015377998352050781,"[ 0.80516159  0.          1.          0.          1.         -1.
  1.          0.        ]",4.769690568421844,0.0014600753784179688,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",947380072,"[-1.         -1.         -0.23188384  0.93660837  0.27070594 -0.62675718
 -0.30883192  0.        ]",2.7005935477579444,0.003688812255859375,"[ 0.          1.          0.78611619  0.          1.          0.
 -1.          0.        ]",4.875551808962922,0.0040187835693359375,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1369685350,"[ 0.          1.         -1.          0.         -0.26804142 -1.
  1.          0.        ]",5.164441838352883,0.003143310546875,[ 0. -1.  1. -1.  1.  0.  1. -1.],7.808436299296715,0.003045320510864258,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2028053869,"[-1.          0.12636368 -1.         -0.31464569  0.          1.
  0.          1.        ]",3.977616251956458,0.0016505718231201172,"[-1.          1.         -1.          0.          0.          0.98044425
 -1.          0.        ]",5.268058017015157,0.0014772415161132812,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",470475814,"[-1.          0.          0.4721074   0.         -0.21363052  0.
 -1.         -1.        ]",2.919787644051229,0.004595279693603516,[ 0.  1.  1.  0. -1.  0.  0.  1.],4.955049440261164,0.003002643585205078,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2690882795,"[-1.         -0.23695342 -1.          0.          0.          1.
  0.63905558 -0.86746766]",3.267534004968469,0.0030448436737060547,[ 0.  0. -1.  0.  1.  0.  0.  0.],2.4433804124518197,0.0029888153076171875,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1051880743,"[1.         0.80582633 1.         1.         1.         0.34668013
 0.04878794 0.        ]",4.271377022418895,0.004096031188964844,[1. 1. 0. 0. 0. 1. 0. 0.],2.7501755395357383,0.0036859512329101562,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4125618433,"[-1.          0.         -0.23894668 -0.04880464  0.          0.11871742
  0.60648746  0.54833134]",1.6798507146418413,0.003184080123901367,[ 1. -1.  0.  0.  0.  0.  0. -1.],3.6966785855954476,0.0026199817657470703,ok
n,40,40,40,0.6,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1472501943,"[ 0.         -1.          0.         -0.90812254  1.          0.21955386
  0.          0.332215  ]",2.98131314463003,0.002465963363647461,[-1.  0. -1.  0.  0. -1.  0.  0.],4.707538737975433,0.0027742385864257812,ok
