param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",727841268,[-0.02273479  0.01016901],0.000126345448845554,0.007969379425048828,[-0.00096536  0.04178676],0.0012977869027870975,0.06030154228210449,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",781020512,[0.02329386 0.03243545],0.00225302826711273,0.008669614791870117,[0.008811   0.00401528],0.0007625434033184475,0.1104891300201416,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",2678185529,[-0.06025849 -0.00958179],0.0010980774906182063,0.009142160415649414,[-0.01951891 -0.00039503],0.0041554940999139495,0.12728381156921387,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",947380072,[ 0.02281435 -0.01881627],0.005037209912313333,0.010414600372314453,[-0.01142599 -0.0278474 ],0.0012648491482180116,0.08372616767883301,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",259495031,[-0.00493601  0.01180688],0.0017449839231609408,0.009196758270263672,[-0.0159236  -0.01102228],0.0028092832960117426,0.07717013359069824,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",4204554059,[-0.03297874 -0.01868289],0.00019935594366279734,0.010187149047851562,[-0.01781424 -0.00306114],5.9882550540037915e-05,0.09772467613220215,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",2028053869,[0.01203399 0.0294962 ],0.001930433655832824,0.008246421813964844,[0.00609145 0.04863364],0.004036451222095783,0.08614587783813477,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",1369685350,[-0.00513419  0.00141211],0.00017911856806225173,0.007669925689697266,[ 0.01022342 -0.0274769 ],0.0005172075008422962,0.11770105361938477,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",470475814,[ 0.013888   -0.01715334],0.0014525670621400452,0.006005287170410156,[ 0.00527206 -0.00177347],0.003066277924343732,0.10540652275085449,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",2690882795,[0.02632333 0.02809608],0.0024868623372271185,0.011607885360717773,[-0.03289401 -0.0298025 ],0.016185228662832934,0.08274412155151367,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",2954173373,[ 0.00610719 -0.00802388],0.00031636339678954627,0.00706934928894043,[0.04381473 0.00075762],0.0008053443712661467,0.06110858917236328,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",2320123009,[-0.01997193 -0.02826214],0.0019622303185684946,0.009630680084228516,[ 0.01055414 -0.02175942],0.005523077927532786,0.0789027214050293,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",1051880743,[0.03922495 0.00491224],0.0012963099366231881,0.009566545486450195,[-0.0200485  -0.00153211],0.009139845256265594,0.12273740768432617,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",4125618433,[0.01395444 0.00374286],0.0027072969884050758,0.011837482452392578,[ 0.01645329 -0.00314864],0.0031915751023074497,0.11959671974182129,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",1472501943,[0.04545084 0.01009733],0.0029306495991167068,0.009479999542236328,[0.01603077 0.02899795],0.000662560070134515,0.10740947723388672,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",3452587823,[ 0.02903301 -0.01332088],0.0030876306394145574,0.006841897964477539,[0.00713831 0.00271624],0.0014449218141404957,0.09333992004394531,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",1346599503,[-0.00578238 -0.0175976 ],0.0016709685880413046,0.007729291915893555,[0.03287686 0.01570733],0.00010685790495435353,0.07006192207336426,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",2841777980,[0.01297896 0.01530251],0.0016592701961426416,0.005841255187988281,[-0.02175311  0.01276778],0.0002239416042381588,0.08226966857910156,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",2387800701,[-0.00231669 -0.00335329],0.0033957616735276787,0.01004934310913086,[0.00424284 0.04167247],0.009908706084921422,0.07866525650024414,ok
d,2,8000,40,0.6,2,normal,"[0.1, 0.1]",312743187,[0.00065358 0.01157865],0.002222119653723481,0.007012367248535156,[0.02565788 0.0462024 ],0.004366813491659663,0.0776667594909668,ok
