param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",727841268,"[-0.01323086  0.07798004  0.11429977  0.02785595  0.18874078  0.1115109
  0.08771641  0.00024514]",0.8797538268406522,0.0022232532501220703,"[ 0.01650778 -0.02067516 -0.0057951  -0.05306522  0.06552421 -0.03231826
  0.00010588 -0.01180564]",1.322243957508598,0.014616250991821289,"[ 0.26272868  0.05962469  0.6428214   0.18476579  0.01257674 -0.8582924
  0.27719778 -0.40203206]",2.6317191185272186,1.0166049003601074,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",4204554059,"[0.14634512 0.06153642 0.20335545 0.10056067 0.0086772  0.13106409
 0.09872837 0.03165745]",0.7591322751157368,0.004038572311401367,"[-0.11964629  0.00496295  0.05116849 -0.13043827  0.0206488   0.10744365
 -0.152      -0.0661551 ]",1.5806358485634278,0.030251502990722656,"[ 0.63998568  1.26008153 -0.67171515  0.3056703   0.11639197 -0.54237335
 -0.58944295 -0.20033519]",4.262705534462785,1.0919346809387207,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",259495031,"[-0.0582011   0.08868385  0.1098415  -0.02365124  0.03460893 -0.02313351
  0.01328209 -0.09113367]",1.2738539349646245,0.002064228057861328,"[-0.0761634   0.15338342  0.13731587  0.04        0.09908362 -0.03442409
  0.13795136 -0.0317867 ]",1.0205384753817814,0.010931253433227539,"[-0.80424496  0.49902306 -1.3569013  -0.36196823  0.84567129  0.48098789
  0.63704615 -0.09737049]",5.636059460629414,1.1687824726104736,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",947380072,"[ 0.107816   -0.03299606  0.14252148 -0.04776114  0.05039734  0.04215748
 -0.00698106  0.07493752]",1.0612147967672456,0.0029325485229492188,"[ 0.09140303 -0.07653407 -0.05562143 -0.10229868 -0.00082756 -0.15398162
  0.12667117  0.08658398]",1.4227082781610534,0.028845787048339844,"[ 0.02717973 -0.32016158 -0.65204025  0.16597861  0.18663634  0.04925889
  0.13142751 -0.44097357]",2.7670934542312344,1.1932647228240967,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2028053869,"[0.0342491  0.1057108  0.06340155 0.0280585  0.02566122 0.10549615
 0.12502332 0.03477899]",0.9078794523984934,0.003468751907348633,"[ 0.00509409  0.03382365 -0.07377979  0.21346703 -0.152      -0.15280664
  0.04       -0.09189238]",1.5311549292402822,0.01595449447631836,"[-0.13307308 -0.58978874  0.13058289  0.11066861 -0.2192936  -1.31608607
  1.18922185 -0.62025299]",6.412410163668401,1.1761112213134766,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2678185529,"[0.14340648 0.10679021 0.11105275 0.13973045 0.08781014 0.07919557
 0.17934156 0.03472008]",0.6855405220716424,0.0037338733673095703,"[-0.05180625  0.03723359  0.14228428 -0.03608448  0.05153776 -0.0711037
 -0.08168216  0.06521124]",1.279781262766388,0.022179126739501953,"[-0.3132345  -0.09846077  0.23999948 -0.005292   -0.58960262  0.7760699
 -0.56031177 -0.42077133]",3.6636345559552095,1.627138376235962,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",781020512,"[ 0.16765886  0.10034611  0.16554951  0.08969187 -0.08806355  0.01926774
  0.07155504  0.0441879 ]",0.9126744499136574,0.00397181510925293,"[-0.03171237  0.059546   -0.10086916 -0.04085158  0.06842572  0.03396623
 -0.12734512  0.03127221]",1.4054797996068393,0.03064894676208496,"[-0.01339512  0.39144247 -0.22965968 -0.72725947  0.28233654 -0.1647703
  0.10679588 -0.17756084]",2.590509340185206,1.7275707721710205,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1369685350,"[0.17760118 0.19292275 0.11865964 0.07353876 0.1812889  0.04587372
 0.17169106 0.13266374]",0.5749051866194967,0.0021042823791503906,"[-0.01577315  0.06449962 -0.05800256 -0.14860964 -0.10250215 -0.12993934
  0.01139202  0.10386364]",1.568223719330284,0.0143890380859375,"[ 0.0298558  -0.46256946 -0.08300857  0.14376572 -0.2815844  -0.05380724
  0.04058385 -0.53423565]",2.8524605932397744,1.7080395221710205,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1051880743,"[ 0.20146609 -0.04897473  0.09817014  0.12493115  0.12348381  0.12077673
  0.1511462   0.07230847]",0.7314949504755704,0.0026328563690185547,"[-0.05952217 -0.01421263 -0.07713085 -0.07030277  0.04       -0.09783859
  0.19681551 -0.19917987]",1.6093149853839326,0.019600391387939453,"[ 0.99296487  0.66005388 -0.64143956 -0.40729222 -0.03255184  0.33013748
 -0.10025527 -0.54992772]",3.5001523165011186,1.1558470726013184,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2690882795,"[ 0.27310941 -0.08643664 -0.06865645  0.11693917  0.02041235  0.05100553
 -0.00515161 -0.07576278]",1.2088660986417,0.0014729499816894531,"[-0.04026429  0.12420245  0.0505697   0.0447345  -0.0048057   0.10298126
  0.03673118  0.11493744]",0.9835247285636857,0.01826167106628418,"[-0.28301435  0.00741044 -0.61287575 -0.40952449 -0.81818375  0.96996364
 -0.52897844  0.0380065 ]",5.104752775709042,1.2348871231079102,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",470475814,"[ 0.08925634 -0.06068778  0.07899816 -0.00192936  0.18057697 -0.01331844
  0.02523043 -0.09169875]",1.174582736218113,0.0023543834686279297,"[-0.0537191  -0.05641382 -0.12456653  0.10255669 -0.05191397  0.03739083
  0.07132304  0.06320578]",1.3349877079652934,0.03499579429626465,"[-0.56852942  0.63591152 -1.10549488  0.03148708 -0.1312737  -0.65890181
  0.1455692  -0.60945902]",5.883287423537995,1.4854271411895752,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",4125618433,"[ 0.16168614  0.07988754  0.13018124  0.19138605  0.17241262 -0.05018455
  0.04690827  0.14295234]",0.7207968441293859,0.0018978118896484375,"[ 0.11187298  0.06563671  0.08135507 -0.01558788  0.10102306 -0.14101104
 -0.18220038 -0.12851236]",1.4694266056833691,0.015640735626220703,"[ 0.24162336  0.90238621  0.79190071  0.5037034   0.36884225  0.06642832
 -0.17919692 -0.42654974]",1.5727100524684707,1.3687801361083984,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2320123009,"[ 0.11495435 -0.08798726 -0.00238863  0.06283959 -0.06051512  0.09232076
 -0.01905945  0.05052635]",1.1994596802525337,0.0032875537872314453,"[ 0.01229933  0.03457583  0.02177075  0.03813469  0.03587376 -0.02962556
  0.0504777   0.05020133]",1.119541484655644,0.015274524688720703,"[-0.57050283  0.70377609 -0.11951993 -0.50863937 -0.43530523  0.33456226
 -0.39738661  0.20987097]",3.5036734835457786,1.4161038398742676,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2954173373,"[-0.02961902  0.00365504  0.07772237  0.03401182  0.04030263  0.23861695
 -0.07740038 -0.04518666]",1.1610010108330828,0.004766702651977539,"[-0.09639657  0.00332886  0.06576113 -0.06284449 -0.06299932 -0.07960707
  0.06501299 -0.05655005]",1.49474375487652,0.022825241088867188,"[ 0.63703597 -0.22775594  0.26813691 -0.24283826 -0.338094   -0.12127423
  0.17330927  0.43301148]",1.749880501696381,1.2754549980163574,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1472501943,"[ 0.00850069 -0.06040673 -0.0831071   0.14333543  0.03743042 -0.01664911
  0.17680566  0.12477667]",1.095132018195382,0.007681369781494141,"[-0.02481662  0.04311099  0.03585889  0.06930092 -0.00013696  0.11471209
  0.12972578  0.10195327]",0.9531783278415082,0.03528141975402832,"[-0.37921193  0.08929359 -0.04012928  0.1290783  -0.19216523  0.16279598
 -0.33167902  0.05635309]",2.0311948363906716,1.4478759765625,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3452587823,"[ 0.03558876  0.13900473  0.04456183  0.01420006 -0.0382119   0.09591196
  0.0791392   0.07871052]",0.966769763704076,0.0021648406982421875,"[-0.07126901  0.02267054  0.04891631 -0.08458812  0.04621915 -0.0562147
  0.26591386 -0.01361006]",1.2449025257523638,0.026468992233276367,"[ 0.85240664 -0.30010165 -0.6556172  -0.34432858  0.1375162   0.32115152
 -0.17332076  0.27094572]",2.783633330416156,1.2132227420806885,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2841777980,"[ 0.15910323  0.11530965 -0.01228794  0.12925619 -0.07607888  0.19417209
  0.20392937  0.05044422]",0.8120125721274767,0.004575490951538086,"[-0.00828277 -0.14304015 -0.03709311  0.0961811   0.02543013 -0.12773198
 -0.05361235 -0.24985232]",1.7918195464119802,0.018968582153320312,"[-0.64030051  1.00628679  1.0598282  -0.44133214 -0.07894964  0.59800856
 -0.31231521  0.12283522]",3.445835266350887,1.1485462188720703,ok
m,5,2000,5,0.6,8,binomial,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1346599503,"[ 0.0346713  -0.00691284  0.09619703  0.09331865 -0.11764431  0.06870237
  0.04840085  0.10966386]",1.0710236055652758,0.0033447742462158203,"[ 5.21988923e-03  7.58676664e-05 -5.35320493e-02  1.01341472e-01
 -5.74041195e-02  4.03062413e-02 -9.79381972e-02 -1.52500012e-02]",1.3696520238176741,0.030586719512939453,"[-0.2807381   0.29852423 -0.13227225 -0.12036002 -0.49065561  0.30961615
  0.37125903 -0.05425776]",2.036402810688987,1.0802958011627197,ok
