param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",259495031,[0.17205981 0.09235427],0.21824442666650978,0.0015866756439208984,[0.03917856 0.03086443],0.3614703534227672,0.009300470352172852,[-0.07473823  0.05452165],0.4506036051855313,0.42629480361938477,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",947380072,[0.16715541 0.18153455],0.13345626721637255,0.0018589496612548828,[-0.05644092  0.04975033],0.38567003798451577,0.011913776397705078,[0.03671681 0.26007653],0.18644556816860183,0.44977450370788574,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",2678185529,[0.04425888 0.05246497],0.01792518207082805,0.0016565322875976562,[-0.02632148 -0.04331488],0.063343126610122,0.013507604598999023,[ 0.12308057 -0.08182755],0.05091677081376489,0.4961848258972168,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",4204554059,[-0.0566335  -0.02302451],0.012669447656234185,0.0020427703857421875,[0.03623829 0.02370842],0.04364948818755127,0.028697967529296875,[-0.08704273 -0.12650508],0.0010141636748468822,0.4959836006164551,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",727841268,[-0.12129664 -0.19214254],0.5497954538310175,0.001979351043701172,[-0.00221484 -0.00479623],0.9148288683811322,0.02849435806274414,[-0.0816303  -0.14039092],0.6488340165170957,0.5006012916564941,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",781020512,[0.18864993 0.11319802],0.5000261306996736,0.0019304752349853516,[ 0.07950698 -0.04299324],0.8044687135747268,0.02907395362854004,[-0.03807672  0.03536155],0.8499584814955847,0.5320725440979004,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",2028053869,[0.11633784 0.07450291],0.2984501198103518,0.0017597675323486328,[0.00087038 0.056883  ],0.41067141278458535,0.010318517684936523,[-0.15911253 -0.01774451],0.6588323583449559,0.4697701930999756,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",1369685350,[0.07956509 0.06602584],0.003280582008196271,0.0019445419311523438,[0.01177504 0.03086882],0.01689176569459111,0.02844858169555664,[-0.24917507 -0.07561123],0.16644351179384845,0.5325906276702881,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",470475814,[-0.04867486 -0.10850313],0.15124876527385048,0.0007157325744628906,[-0.00232058  0.00838094],0.2520876542933359,0.008451700210571289,[0.06109984 0.11430096],0.3880107132937566,0.45206236839294434,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",4125618433,[ 0.07366759 -0.0091127 ],0.004318392767734568,0.0011487007141113281,[-0.04731387  0.00229766],0.012753941644556907,0.008372783660888672,[0.03496577 0.07044376],0.0006303033952396142,0.40207815170288086,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",1051880743,[ 0.06804509 -0.07143977],0.02610529068644798,0.001257181167602539,[-0.00305929  0.00574233],0.015334522799480828,0.027037858963012695,[-0.12067255 -0.22866146],0.144653954096032,0.46013879776000977,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",2320123009,[-0.03524096 -0.080023  ],0.04254654085321887,0.0011475086212158203,[-0.01113324  0.03239847],0.09116588084662466,0.02175116539001465,[-0.07721963 -0.0957826 ],0.026739955206478372,0.4833505153656006,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",2690882795,[-0.09045959  0.00064742],0.01034717258631018,0.0013778209686279297,[-0.02399766 -0.01101519],0.013883366093530308,0.02605414390563965,[-0.16050725 -0.05288989],0.005865868067285023,0.507260799407959,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",3452587823,[-0.01084733  0.02653258],0.021876238653654494,0.001169443130493164,[-0.04656815 -0.06508892],0.05566469046302892,0.01165008544921875,[ 0.10839319 -0.01598336],0.01606549098628294,0.4337010383605957,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",1472501943,[-0.1654483  -0.12395014],0.4734163062653005,0.0011429786682128906,[0.00411046 0.00889711],0.8122808341434823,0.02552938461303711,[-0.42787111 -0.35342376],0.11810157066631195,0.5322909355163574,ok
d,2,2000,20,0.6,2,standard_t,"[0.1, 0.1]",2954173373,[0.02859071 0.16428407],0.030496988645368713,0.0015950202941894531,[ 0.08411925 -0.00132099],0.053713630033680744,0.026170969009399414,[0.00515527 0.06301497],0.056473203594020124,0.5475502014160156,ok
