param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
n,40,40,40,0.6,standard_t,0.3,781020512,-0.07757871611466755,0.07534473572783365,0.0004849433898925781,-0.20934830782816163,0.1650468197871299,0.0007576942443847656,ok
n,40,40,40,0.6,standard_t,0.3,2678185529,-0.288170566574638,0.4631041243136544,0.0003275871276855469,0.11191772522264501,0.07864056409890428,0.0005750656127929688,ok
n,40,40,40,0.6,standard_t,0.3,727841268,-0.4191821218799075,0.22009860610792506,0.0002663135528564453,0.2,0.022510634218927038,0.0005142688751220703,ok
n,40,40,40,0.6,standard_t,0.3,4204554059,0.06332649631591523,0.041126447163491966,0.0002853870391845703,-0.19042438044469961,0.2084355674509585,0.0005240440368652344,ok
n,40,40,40,0.6,standard_t,0.3,947380072,0.26418486377285005,0.41110361260038303,0.0002694129943847656,0.1,0.22751827476967162,0.0005609989166259766,ok
n,40,40,40,0.6,standard_t,0.3,259495031,0.0900642344607253,0.08541240110286706,0.0003066062927246094,0.09488379952746169,0.08825270365800554,0.0005576610565185547,ok
n,40,40,40,0.6,standard_t,0.3,1369685350,0.05658049679450475,0.0007418325644072354,0.00025725364685058594,-0.16453576334598158,0.06167914482546171,0.0004916191101074219,ok
n,40,40,40,0.6,standard_t,0.3,2028053869,-0.017130574656061184,0.05994514391033466,0.0003032684326171875,-0.1,0.02623348686585145,0.0005486011505126953,ok
n,40,40,40,0.6,standard_t,0.3,470475814,0.0774927933913042,0.05846690126184456,0.00026607513427734375,0.19389030475909053,0.12830495535015235,0.0005075931549072266,ok
n,40,40,40,0.6,standard_t,0.3,1051880743,-0.3483598490676059,0.3343053373925592,0.0005125999450683594,-0.07861046949919114,0.09513650256454007,0.0012254714965820312,ok
n,40,40,40,0.6,standard_t,0.3,2690882795,0.5556442199545872,0.1668011812028942,0.0005180835723876953,0.004916552655866569,0.020253463610544774,0.0009884834289550781,ok
n,40,40,40,0.6,standard_t,0.3,4125618433,0.4422442365427804,0.12369242047154864,0.0004737377166748047,0.12646211129310453,0.0012900457757030798,0.001012563705444336,ok
n,40,40,40,0.6,standard_t,0.3,2320123009,-0.07751355669864475,0.004806463754100952,0.00039839744567871094,0.2,0.12029952656984053,0.0010211467742919922,ok
n,40,40,40,0.6,standard_t,0.3,1472501943,0.10820577123825084,1.950720886502897e-05,0.0004017353057861328,0.00814812924679117,0.009147190435186432,0.0012218952178955078,ok
n,40,40,40,0.6,standard_t,0.3,2954173373,0.10981547757019137,0.019667736866340442,0.0005097389221191406,0.07929035620972341,0.02916131025772244,0.0010106563568115234,ok
n,40,40,40,0.6,standard_t,0.3,3452587823,-0.1763615746329347,0.14509374398301986,0.00048828125,-0.2,0.16366082601057322,0.0010929107666015625,ok
n,40,40,40,0.6,standard_t,0.3,2841777980,-0.025309761144618293,0.05041282786227012,0.00039839744567871094,0.1,0.12238646703514706,0.0011594295501708984,ok
n,40,40,40,0.6,standard_t,0.3,1346599503,0.09851675082135884,0.0006540874387260033,0.0004024505615234375,-0.008525887172500074,0.01758747323916597,0.0009348392486572266,ok
n,40,40,40,0.6,standard_t,0.3,1989427189,0.08755814786347331,0.0005911727788215259,0.0004115104675292969,-0.07603762943912769,0.03531010127574846,0.0009415149688720703,ok
n,40,40,40,0.6,standard_t,0.3,2387800701,0.015460513152840605,0.02563280799850744,0.0004093647003173828,-0.5,0.45638537415856045,0.0009911060333251953,ok
n,40,40,40,0.6,standard_t,0.3,3926379781,0.23331599032374042,0.010510752620914932,0.0004220008850097656,-0.26032087099363493,0.15297086474048258,0.0006358623504638672,ok
n,40,40,40,0.6,standard_t,0.3,312743187,0.1882201931426046,0.014709869734022489,0.00028443336486816406,-0.3705225730206144,0.46243674515622907,0.0005202293395996094,ok
n,40,40,40,0.6,standard_t,0.3,4243162185,0.4485991317851422,0.1559618933151103,0.0003857612609863281,-0.4128619573484353,0.217660485172289,0.0009398460388183594,ok
