param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
n,40,40,40,0.6,uniform,0.3,781020512,0.2538807074445521,0.0642697586649017,0.0006022453308105469,0.04510255969860816,0.002001368910028515,0.0011000633239746094,ok
n,40,40,40,0.6,uniform,0.3,2678185529,0.04473275605029764,0.0020302662075258413,0.0004394054412841797,-0.3,0.08980467446895131,0.0009758472442626953,ok
n,40,40,40,0.6,uniform,0.3,727841268,0.10344158804559367,0.010559633059610319,0.0005195140838623047,-0.2421533676153559,0.05896877915784804,0.0016260147094726562,ok
n,40,40,40,0.6,uniform,0.3,4204554059,0.06984040137354915,0.004898913954231024,0.0012073516845703125,0.3764901986473787,0.14185922582392496,0.001058340072631836,ok
n,40,40,40,0.6,uniform,0.3,947380072,-0.08325294827122241,0.006979037933361999,0.00046253204345703125,0.1,0.009942545134830767,0.0013108253479003906,ok
n,40,40,40,0.6,uniform,0.3,259495031,-0.1826437359514317,0.033077905344789396,0.00042510032653808594,0.03272060575400101,0.001121648384433568,0.0014653205871582031,ok
n,40,40,40,0.6,uniform,0.3,1369685350,0.09326635671601523,0.00856439034686957,0.0003757476806640625,0.03665054942345745,0.0012908344142778653,0.000843048095703125,ok
n,40,40,40,0.6,uniform,0.3,2028053869,-0.17459800273005213,0.03076896931140342,0.0011889934539794922,0.03184779916051443,0.0009631677056477176,0.0009548664093017578,ok
n,40,40,40,0.6,uniform,0.3,470475814,0.022150860442121858,0.0005488287654580823,0.0004398822784423828,-0.4,0.1589806413782105,0.0009655952453613281,ok
n,40,40,40,0.6,uniform,0.3,1051880743,0.22813009266651751,0.052403674821289194,0.0004112720489501953,-0.009906168563737027,8.313376186959818e-05,0.0016226768493652344,ok
n,40,40,40,0.6,uniform,0.3,2690882795,-0.17603446511477572,0.030829372682960116,0.0005843639373779297,0.2299594743981352,0.05308922362606414,0.0009355545043945312,ok
n,40,40,40,0.6,uniform,0.3,4125618433,0.1053928579817798,0.011082002921796215,0.0004343986511230469,-0.3,0.09007307409978503,0.0010437965393066406,ok
n,40,40,40,0.6,uniform,0.3,2320123009,-0.05020498782439364,0.0026311285679520256,0.00040221214294433594,0.008636929659578952,5.696309314183318e-05,0.0009891986846923828,ok
n,40,40,40,0.6,uniform,0.3,1472501943,-0.36000886611251687,0.12990690244402198,0.0003705024719238281,-0.2197199544365534,0.04846033824702264,0.0009291172027587891,ok
n,40,40,40,0.6,uniform,0.3,2954173373,-0.11614532387201322,0.01358550791071295,0.0005636215209960938,0.02434678957265899,0.0005728950642221268,0.003106355667114258,ok
n,40,40,40,0.6,uniform,0.3,3452587823,-0.22841075730067853,0.053206499376409824,0.0004792213439941406,0.1,0.00955416647654134,0.0009715557098388672,ok
n,40,40,40,0.6,uniform,0.3,2841777980,-0.07386027024913851,0.005700735150511161,0.0004169940948486328,0.17262579891683982,0.02923513715433564,0.0009100437164306641,ok
n,40,40,40,0.6,uniform,0.3,1346599503,-0.012551182746907719,0.00016257525617552953,0.0004162788391113281,0.2724943506416816,0.07414458508154952,0.0010497570037841797,ok
n,40,40,40,0.6,uniform,0.3,1989427189,0.18027779290508708,0.03221252379014947,0.00037860870361328125,0.0,6.389055424283381e-07,0.0009329319000244141,ok
n,40,40,40,0.6,uniform,0.3,2387800701,-0.20658776402415968,0.042649209889355055,0.0003609657287597656,0.0,5.0286080991775425e-09,0.0017719268798828125,ok
n,40,40,40,0.6,uniform,0.3,3926379781,-0.3637876784186851,0.13275382635698538,0.0004200935363769531,-0.05065659167598002,0.0026237853018852846,0.0009431838989257812,ok
n,40,40,40,0.6,uniform,0.3,4243162185,-0.11768837947119248,0.014301581368717972,0.0004360675811767578,-0.3,0.09114411707907595,0.0009372234344482422,ok
n,40,40,40,0.6,uniform,0.3,312743187,0.05304651251796009,0.002941712134430407,0.00047779083251953125,0.19819400555655928,0.03975439650662485,0.001043081283569336,ok
n,40,40,40,0.6,uniform,0.3,2390268618,-0.3415476653763895,0.11624170966910681,0.0007796287536621094,0.1,0.010121422504642088,0.001470804214477539,ok
n,40,40,40,0.6,uniform,0.3,1803210951,-0.2750291351487486,0.07503245769132057,0.0004048347473144531,0.3480664977240697,0.12192325127329906,0.0009415149688720703,ok
n,40,40,40,0.6,uniform,0.3,1139351029,0.23369543110505164,0.054813358182562735,0.0005002021789550781,-0.1,0.009914763004931123,0.0014889240264892578,ok
