param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
m,1,8000,1,0.6,binomial,0.3,781020512,-0.05184333034155943,0.637054069320253,0.0029680728912353516,0.012456868810371273,0.7438318505581898,0.10901808738708496,ok
m,1,8000,1,0.6,binomial,0.3,2678185529,-0.05709196799675468,0.6287031472152596,0.0031473636627197266,-0.016161435684688162,0.6952867513394203,0.1318986415863037,ok
m,1,8000,1,0.6,binomial,0.3,947380072,-0.051075800147978884,0.6382798771091922,0.0013089179992675781,-0.025865133755045632,0.6791982777605888,0.10774469375610352,ok
m,1,8000,1,0.6,binomial,0.3,727841268,-0.06341672367170616,0.618713250599353,0.0019173622131347656,0.0038586811769047813,0.7290746474211631,0.12616395950317383,ok
m,1,8000,1,0.6,binomial,0.3,4204554059,-0.05922083217822406,0.6253316922609005,0.002634763717651367,-0.02826125827244428,0.6752545596559865,0.14577078819274902,ok
m,1,8000,1,0.6,binomial,0.3,1369685350,-0.07203981708882645,0.6052220461951866,0.0016455650329589844,-0.018171532836478932,0.691938598783613,0.0705568790435791,ok
m,1,8000,1,0.6,binomial,0.3,2028053869,-0.0460448135036675,0.6463439418943527,0.0031054019927978516,-0.027339255721323428,0.676770700177146,0.06144094467163086,ok
m,1,8000,1,0.6,binomial,0.3,1051880743,-0.058098501392675105,0.6271079834965269,0.003050088882446289,-0.016410415173420866,0.6948715959313485,0.06494283676147461,ok
m,1,8000,1,0.6,binomial,0.3,259495031,-0.024009808030908835,0.6822597972291361,0.0027303695678710938,0.010527617989868917,0.7405077813233177,0.10643291473388672,ok
m,1,8000,1,0.6,binomial,0.3,2690882795,-0.07033332893948398,0.6555601182262178,0.002656698226928711,0.0007730111903581606,0.7757610972413307,0.07617878913879395,ok
m,1,8000,1,0.6,binomial,0.3,470475814,-0.06729992885663269,0.6126194013678322,0.001986980438232422,-0.002127522261106865,0.7188877385070898,0.09851956367492676,ok
m,1,8000,1,0.6,binomial,0.3,2320123009,-0.06743502203659428,0.6124079447348657,0.0018303394317626953,-0.011023855693662252,0.7038809707151288,0.0772087574005127,ok
m,1,8000,1,0.6,binomial,0.3,4125618433,-0.0644458941580913,0.6170952532050806,0.002786397933959961,0.0057229968409464255,0.7322618473224505,0.1101386547088623,ok
m,1,8000,1,0.6,binomial,0.3,2954173373,-0.033755783429519855,0.6662546210847567,0.0030412673950195312,0.004231383210722461,0.7297112560621042,0.07294178009033203,ok
m,1,8000,1,0.6,binomial,0.3,1989427189,-0.04882003478966746,0.5642713401333965,0.002405405044555664,-0.01845053082913914,0.6108195727612544,0.056336164474487305,ok
m,1,8000,1,0.6,binomial,0.3,1472501943,-0.04166360785084548,0.5750740836577964,0.0024688243865966797,-0.015671275815815133,0.6151715475803912,0.11294913291931152,ok
m,1,8000,1,0.6,binomial,0.3,3452587823,-0.06323561236159675,0.6189982016560315,0.0026845932006835938,-0.007040827001194043,0.7105801673428309,0.10526347160339355,ok
m,1,8000,1,0.6,binomial,0.3,1346599503,-0.08203242523132455,0.589774195896081,0.0017113685607910156,0.0007834988482880286,0.7238325619125349,0.08453559875488281,ok
m,1,8000,1,0.6,binomial,0.3,2387800701,-0.06786978172821843,0.6595554914301716,0.0019114017486572266,-0.024507712429626488,0.7318670540923907,0.05374717712402344,ok
m,1,8000,1,0.6,binomial,0.3,2841777980,-0.07527121900990044,0.6002046840944056,0.0018529891967773438,0.013589658787374967,0.7457870987644947,0.10410475730895996,ok
m,1,8000,1,0.6,binomial,0.3,1803210951,-0.06333611167876478,0.6188400731886848,0.002593517303466797,-0.02243034310425566,0.6848715370145401,0.046682119369506836,ok
m,1,8000,1,0.6,binomial,0.3,1139351029,-0.03976428947948169,0.656481906602689,0.001703500747680664,0.004235319801255336,0.729717981595953,0.059246063232421875,ok
m,1,8000,1,0.6,binomial,0.3,4243162185,-0.07364868564745229,0.6027213632969283,0.0025746822357177734,-0.026750798469891025,0.677739247819962,0.09276676177978516,ok
m,1,8000,1,0.6,binomial,0.3,3926379781,-0.02368480878266385,0.6827967952365427,0.002357959747314453,-0.02028278230558552,0.6884306613385603,0.10035228729248047,ok
m,1,8000,1,0.6,binomial,0.3,1863184316,-0.06344206155108424,0.6186733905370083,0.0018477439880371094,0.013188626634238766,0.7450946051507032,0.0693049430847168,ok
m,1,8000,1,0.6,binomial,0.3,3194031095,-0.08164716137478632,0.5903660846234235,0.002519369125366211,-0.030109627869268015,0.6722202223126702,0.07457756996154785,ok
m,1,8000,1,0.6,binomial,0.3,312743187,-0.05709528080965565,0.6286978937143188,0.002572298049926758,-0.01646475717326867,0.6947810010342179,0.10422587394714355,ok
m,1,8000,1,0.6,binomial,0.3,2390268618,-0.0634738157372573,0.6186234385309098,0.00246429443359375,0.01693725755966929,0.7515802085450802,0.09085774421691895,ok
m,1,8000,1,0.6,binomial,0.3,3387436816,-0.07064548974102128,0.6550547232765513,0.0031905174255371094,-0.034633935084533295,0.7146437837106611,0.07079720497131348,ok
m,1,8000,1,0.6,binomial,0.3,1974704002,-0.05758751271148708,0.6279175500107675,0.0017771720886230469,-0.030232208864833212,0.6720192313826303,0.05138731002807617,ok
