param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
m,80,10000,80,0.6,binomial,0.1,781020512,-0.1507458657908403,0.06813083488271866,0.0036163330078125,-0.26733092491008437,0.020861117085945246,0.006440401077270508,ok
m,80,10000,80,0.6,binomial,0.1,2678185529,-0.2108993993376667,0.09791274599699308,0.006949663162231445,-0.34544983258823053,0.03181217945255505,0.008927106857299805,ok
m,80,10000,80,0.6,binomial,0.1,727841268,-0.1894682684924831,0.06501285030308554,0.0062713623046875,-0.29287373479401557,0.022973680023934604,0.00429987907409668,ok
m,80,10000,80,0.6,binomial,0.1,4204554059,-0.18674687324533312,0.05063302500466185,0.008609294891357422,-0.2706931900158393,0.019901172588876005,0.00899815559387207,ok
m,80,10000,80,0.6,binomial,0.1,947380072,-0.1707891251913602,0.05806923048936115,0.0072307586669921875,-0.2660933273289417,0.021220150529651236,0.007889747619628906,ok
m,80,10000,80,0.6,binomial,0.1,1369685350,-0.1554746188699197,0.06568460870084059,0.005478620529174805,-0.26585796789913574,0.02128877618890319,0.007101774215698242,ok
m,80,10000,80,0.6,binomial,0.1,259495031,-0.1930300140832036,0.0632092157938672,0.0050542354583740234,-0.2931187911942486,0.0228994533315985,0.005463838577270508,ok
m,80,10000,80,0.6,binomial,0.1,2028053869,-0.19350835995553917,0.04763583253732499,0.006077289581298828,-0.26770996153404597,0.020751769369256073,0.0062978267669677734,ok
m,80,10000,80,0.6,binomial,0.1,1051880743,-0.1877158639005064,0.06590956406810526,0.005262136459350586,-0.2932909995527309,0.022847363902632273,0.007860183715820312,ok
m,80,10000,80,0.6,binomial,0.1,470475814,-0.19454491300841842,0.06244977581194535,0.007712602615356445,-0.2891780800256851,0.024107643919818962,0.009815692901611328,ok
m,80,10000,80,0.6,binomial,0.1,2690882795,-0.1755290698417973,0.07231547869768204,0.008293867111206055,-0.28853929788399324,0.024306414724035764,0.009590625762939453,ok
m,80,10000,80,0.6,binomial,0.1,2320123009,-0.17525643753056522,0.055936160998761225,0.010320901870727539,-0.2595704454497004,0.023163092908642054,0.008563041687011719,ok
m,80,10000,80,0.6,binomial,0.1,2954173373,-0.16502090751915857,0.060882502030696714,0.0072443485260009766,-0.26175250255737587,0.022503661146414257,0.01009988784790039,ok
m,80,10000,80,0.6,binomial,0.1,4125618433,-0.18890430428936866,0.06530076323047576,0.013720273971557617,-0.2904173611316508,0.02372434239384627,0.006006717681884766,ok
m,80,10000,80,0.6,binomial,0.1,1472501943,-0.19898425275798015,0.0452755212318134,0.0070917606353759766,-0.27116409846608847,0.01976853080582252,0.00826120376586914,ok
m,80,10000,80,0.6,binomial,0.1,3452587823,-0.18097244101704912,0.0694174965900454,0.008008956909179688,-0.3125396664947,0.01739887044597138,0.006105661392211914,ok
